item,freq
寄南中友人,1
寄绩溪陈明府,1
试月中桂,1
游歙州兴唐寺,1
题诠律师院,1
金山寺空上人院,1
题广信寺,1
兴善寺贝多树,1
送何道士归山,1
城东寓居寄知己,1
再书边事,1
游边感怀二首,1
无题（一作赠友人）,1
江上逢进士许棠,1
送河西从事,1
河湟旧卒,1
猿（一作长安赠猿）,1
寄荐福寺栖白大师,1
越中赠别,1
寄清越上人（一作寄山僧）,1
宿齐山僧舍,1
春日游曲江,1
送人及第归海东,1
题河中鹳雀楼,1
宿洛都门,1
对月二首,1
宿潺湲亭,1
题上元许棠所任王昌龄厅,1
自诮,1
赠河南诗友,1
寄维扬故人,1
咏棋子赠弈僧,1
谷口作,1
寄弟,1
春日有怀,1
鹭鸶障子,1
甘露寺僧房,1
宿江叟岛居,1
赠进士顾云,1
赠头陀僧,1
寻阳村舍,1
江楼作,1
回鸾阁写望,1
题宣州开元寺,1
题友人草堂,1
七松亭,1
题友人林斋,1
经宣城元员外山居,1
经九华山费征君故居,1
游南岳,1
寻桃源,1
青鸟泉,1
望巫山,1
山中冬夜,1
归旧山,1
潭上作,1
九华楼晴望,1
升平词五首（一作薛能诗）,1
洛东兰若归,1
汉武帝将候西王母下降,1
汉武帝于宫中宴西王母,1
刘晨阮肇游天台,1
刘阮洞中遇仙子,1
仙子送刘阮出洞,1
仙子洞中有怀刘阮,1
刘阮再到天台不复见仙子,1
织女怀牵牛,1
王远宴麻姑蔡经宅,1
萼绿华将归九疑留别许真人,1
穆王宴王母于九光流霞馆,1
紫河张休真,1
张硕重寄杜兰香,1
玉女杜兰香下嫁于张硕,1
萧史携弄玉上升,1
皇初平将入金华山,1
汉武帝思李夫人,1
送羽人王锡归罗浮,1
送刘尊师祗诏阙庭三首,1
三年冬大礼五首,1
暮春戏赠吴端公,1
奉送严大夫再领容府二首,1
赠南岳冯处士二首,1
题子侄书院双松,1
羽林贾中丞,1
送康祭酒赴轮台,1
哭陷边许兵马使,1
和周侍御买剑,1
病马五首呈郑校书章三吴十五先辈,1
长安客舍叙邵陵旧宴，寄永州萧使君五首,1
勖剑,1
望九华寄池阳杜员外,1
小游仙诗九十八首,1
又游仙诗一绝（见《唐诗纪事》）,1
题武陵洞五首,1
圣政纪颂,1
宛陵送李明府罢任归江州,1
清明日与友人游玉粒塘庄,1
寒食山馆书情,1
鄂渚除夜书怀,1
鄂渚清明日与乡友登头陀山,1
题庐山双剑峰,1
山中避难作,1
新安官舍闲坐,1
游鱼,1
洞庭隐,1
卖花谣,1
读汉史,1
上元怀古二首,1
蒲关西道中作,1
送李秀才入军,1
代孔明哭先主,1
送职方王郎中吏部刘员外自太原郑相公幕继奉征书归省署,1
寒食二首,1
又代孔明哭先主,1
蜀中寓怀,1
下第卧疾卢员外召游曲江,1
司天台,1
赴举别所知,1
贺邢州卢员外,1
方干隐居,1
早春微雨,1
谒翰林刘学士不遇,1
答刘书记见赠,1
贺友人及第,1
雨后过华岳庙,1
赠弹琴李处士,1
刘员外寄移菊,1
南山,1
山中览刘书记新诗,1
赋得寒月寄齐已,1
迁居清溪和刘书记见示,1
阴地关崇徽公主手迹,1
题李员外厅,1
山中寄梁判官,1
禅林寺作寄刘书记,1
山中病后作,1
寄卫别驾,1
酬刘书记一二知己见寄,1
山中依韵答刘书记见赠,1
山中答刘书记寓怀,1
项羽庙,1
春日商山道中作,1
古石砚,1
别杨秀才,1
自叹拙,1
乱后途中,1
题慈云寺僧院,1
送刘将军入关讨贼,1
陪郑先辈华山罗谷访张隐者,1
兵后寻边三首,1
公子家二首,1
山下残夏偶作,1
代崇徽公主意,1
下第献所知三首,1
寄太常王少卿,1
游侠儿,1
病中答刘书记见赠,1
别墅,1
柳十首,1
酬刘书记见赠,1
赠徐三十（一本作酬刘书记见赠第二首）,1
赠宿将,1
水仙操,1
西门行,1
轻薄怨,1
石版歌,1
春宫词,1
富贵曲,1
独鹄吟,1
绯桃花歌,1
小松歌,1
大雪歌,1
寓意,1
剑喻,1
览友生古风,1
题友生丛竹,1
石版,1
临川逢陈百年,1
寄修睦上人,1
读修睦上人歌篇,1
远公亭牡丹,1
谢僧寄茶,1
古意论交,1
自愧,1
秋日与友生言别,1
秋日访同人,1
寄楚琼上人,1
游寺,1
论交,1
待旦,1
送从兄坤载,1
早秋游山寺,1
秋日疾中寄诸同志,1
赠山僧,1
宿隐者居,1
送钱契明尊师归庐山,1
送进士刘松,1
赠任肃,1
题陈正字山居,1
赠来进士鹏,1
送曹税,1
赠来鹏,1
题王氏山居,1
览文僧卷,1
望仰山忆玄泰上人,1
闻泉,1
酬郑进士九江新居见寄,1
九江和人赠陈生,1
登楼值雨二首,1
送赵舒处士归庐山,1
僧院蔷薇,1
友生携修睦上人诗见访,1
冬夕喜友生至,1
冬夜与修睦上人宿远公亭，寄南岳玄泰禅师,1
寄嵩阳隐者,1
酬蕴微,1
萱草,1
访友人不遇,1
红薇,1
别所知,1
和修睦上人听猿,1
哭所知,1
分题雪霁望炉峰,1
和吴处士题村叟壁,1
谢友生遗端溪砚瓦,1
和殷衙推春霖即事,1
题陈将军别墅,1
湘浦有怀,1
题陈处士山居,1
和蒋进士秋日,1
陈正字山居,1
与刘三礼陈孝廉言志,1
秋日送严湘侍御归京,1
谢所知,1
秋望,1
送谭孝廉赴举,1
和人湘中作,1
赠陈望尧,1
悼范摅处士,1
春暮途中,1
题陈正字林亭,1
送从兄入京,1
秋夕书怀寄所知,1
酬进士秦颙若,1
山中夜坐寄故里友生,1
物情,1
赠友弟,1
春日喜逢乡人刘松,1
夏日别余秀才,1
庐陵九日,1
和人游东林,1
和彭进士秋日游靖居山寺,1
和彭进士感怀,1
寄题从兄坤载村居,1
冬日喜逢吴价,1
题刘处士居,1
送李尊师归临川,1
投知,1
吴处士寄香兼劝入道,1
草虫,1
寄所知,1
绯桃花,1
同友人秋日登庾楼,1
和人咏雪,1
和友人喜相遇十首,1
依韵修睦上人山居十首,1
同友生春夜闻雨,1
同友生题僧院杜鹃花（得春字）,1
春日题陈正字林亭,1
送河南韦主簿归京,1
喻道,1
同玄昶上人观山榴,1
别李将军,1
早鸡,1
别友,1
草檄答南蛮有咏,1
寒食都门作,1
交河塞下曲,1
早发潜水驿谒郎中员外,1
赠渔者,1
自岭下泛鹢到清远峡作,1
题周瑜将军庙,1
咏史诗·乌江,1
咏史诗·章华台,1
咏史诗·细腰宫,1
咏史诗·沙苑,1
咏史诗·石城,1
咏史诗·荆山,1
咏史诗·阳台,1
咏史诗·居延,1
咏史诗·沛宫,1
咏史诗·金谷园,1
咏史诗·湘川,1
咏史诗·夷门,1
咏史诗·黄金台,1
咏史诗·夷陵,1
咏史诗·汉江,1
咏史诗·苍梧,1
咏史诗·陈宫,1
咏史诗·南阳,1
咏史诗·即墨,1
咏史诗·渭滨,1
咏史诗·五湖,1
咏史诗·易水,1
咏史诗·长平,1
咏史诗·西园,1
咏史诗·长沙,1
咏史诗·圯桥,1
咏史诗·铜雀台,1
咏史诗·东晋,1
咏史诗·吴江,1
咏史诗·函谷关,1
咏史诗·武关,1
咏史诗·垓下,1
咏史诗·郴县,1
咏史诗·东海,1
咏史诗·故宜城,1
咏史诗·成都,1
咏史诗·檀溪,1
咏史诗·青冢,1
咏史诗·李陵台,1
咏史诗·河梁,1
咏史诗·轵道,1
咏史诗·汉宫,1
咏史诗·豫让桥,1
咏史诗·华亭,1
咏史诗·东山,1
咏史诗·杀子谷,1
咏史诗·马陵,1
咏史诗·玉门关,1
咏史诗·滹沱河,1
咏史诗·黄河,1
咏史诗·凤凰台,1
咏史诗·五丈原,1
咏史诗·平城,1
咏史诗·汴水,1
咏史诗·兰台宫,1
咏史诗·金牛驿,1
咏史诗·望思台,1
咏史诗·邯郸,1
咏史诗·箕山,1
咏史诗·会稽山,1
咏史诗·不周山,1
咏史诗·虞坂,1
咏史诗·秦庭,1
咏史诗·延平津,1
咏史诗·瑶池,1
咏史诗·铜柱,1
咏史诗·关西,1
咏史诗·高阳池,1
咏史诗·泸水,1
咏史诗·细柳营,1
咏史诗·叶县,1
咏史诗·杜邮,1
咏史诗·柯亭,1
咏史诗·葛陂,1
咏史诗·博浪沙,1
咏史诗·陇西,1
咏史诗·白帝城,1
咏史诗·牛渚,1
咏史诗·朝歌,1
咏史诗·谷口,1
咏史诗·武陵溪,1
咏史诗·大泽,1
咏史诗·渑池,1
咏史诗·岘山,1
咏史诗·荥阳,1
咏史诗·长城,1
咏史诗·赤壁,1
咏史诗·田横墓,1
咏史诗·青门,1
咏史诗·姑苏台,1
咏史诗·息城,1
咏史诗·上蔡,1
咏史诗·武昌,1
咏史诗·鸿沟,1
咏史诗·褒城,1
咏史诗·金陵,1
咏史诗·洛阳（一作司空图诗）,1
咏史诗·番禺,1
咏史诗·汨罗,1
咏史诗·彭泽,1
咏史诗·涿鹿,1
咏史诗·洞庭,1
咏史诗·嶓冢,1
咏史诗·涂山,1
咏史诗·商郊,1
咏史诗·傅岩,1
咏史诗·钜桥,1
咏史诗·首阳山,1
咏史诗·孟津,1
咏史诗·流沙,1
咏史诗·邓城,1
咏史诗·召陵,1
咏史诗·绵山,1
咏史诗·鲁城,1
咏史诗·骕骦陂,1
咏史诗·夹谷,1
咏史诗·吴宫,1
咏史诗·摩笄山,1
咏史诗·房陵,1
咏史诗·濮水,1
咏史诗·柏举,1
咏史诗·望夫山,1
咏史诗·金义岭,1
咏史诗·云云亭,1
咏史诗·阿房宫,1
咏史诗·沙丘,1
咏史诗·咸阳,1
咏史诗·废丘山,1
咏史诗·广武山,1
咏史诗·长安,1
咏史诗·鸿门,1
咏史诗·汉中,1
咏史诗·泜水,1
咏史诗·云梦,1
咏史诗·高阳,1
咏史诗·四皓庙,1
咏史诗·霸陵,1
咏史诗·昆明池,1
咏史诗·回中,1
咏史诗·东门,1
咏史诗·射熊馆,1
咏史诗·昆阳,1
咏史诗·七里滩,1
咏史诗·颍川,1
咏史诗·江夏,1
咏史诗·官渡,1
咏史诗·灞岸,1
咏史诗·濡须桥,1
咏史诗·豫州,1
咏史诗·八公山,1
咏史诗·下第,1
咏史诗·赠薛涛（一作王建诗）,1
东溪别业寄吉州段郎中,1
怀州客舍,1
中路寄喻凫先辈,1
送赵明府还北,1
过朱协律故山,1
途中寄刘沆（一作寄朱特）,1
送班主簿入谒荆南韦常侍（一作卢尚书）,1
夏日登灵隐寺后峰,1
听新蝉寄张昼,1
送喻坦之下第还江东,1
送姚舒下第游蜀,1
旅次钱塘,1
别喻凫,1
送相里烛,1
将谒商州吕郎中，道出楚州，留献章中丞,1
金州客舍,1
途中逢孙辂因得李频消息,1
送从兄郜（一作韦郜，一作途中别孙璐）,1
送许温（一作浑）,1
镜中别业二首（一作镜湖西岛闲居）,1
经周处士故居,1
赠喻凫,1
早发洞庭,1
贻钱塘县路明府,1
湖上言事寄长城喻明府,1
涵碧亭（洋州于中丞宰东阳日置）,1
赠许牍山人,1
赠功成将,1
白艾原客,1
朔管,1
忆故山,1
冬夜泊僧舍,1
新秋独夜寄戴叔伦,1
送沛县司马丞之任,1
送卢评事东归（一作戴叔伦诗，题云送友人东归）,1
清明日送邓芮还乡（一作戴叔伦诗）,1
送崔拾遗出使江东,1
重阳日送洛阳李丞之任,1
江州送李侍御归东洛,1
送郭太祝归江东,1
送李恬及第后还贝州,1
收两京后还上都兼访一二亲故,1
送汶上王明府之任,1
湖南使院遣情送江夏贺侍郎,1
过申州作,1
汝南过访田评事,1
送道上人游方,1
送饶州王司法之任兼寄朱处士,1
詹碏山居,1
晓角,1
残秋送友,1
滁上怀周贺,1
寄石湓清越上人,1
陈式水墨山水,1
陈秀才亭际木兰,1
赠镜公（一作旅次钱塘）,1
登雪窦僧家（一作书窦云禅者壁）,1
途中逢进士许巢,1
赠玛瑙山禅者（一作赠玛瑙禅师归京）,1
酬故人陈乂都,1
闰春,1
方著作画竹,1
题友人山花,1
赠诗僧怀静,1
赠许牍秀才,1
送于丹,1
送人游日本国,1
东溪言事寄于丹,1
暮发七里滩夜泊严光台下,1
处州洞溪,1
称心寺中岛,1
岁晚苦寒,1
清源标公,1
题雪窦禅师壁（一作赠雪窦峰禅师）,1
重寄金山寺僧,1
哭胡珪,1
与清溪赵明府,1
送剡县陈永秩满归越,1
示乡叟,1
游竹林寺,1
陆处士别业,1
赠中岳僧,1
寄普州贾司仓岛,1
送镜空上人游江南,1
新正,1
夜听步虚,1
题碧溪山禅老（一作赠鹤隐寺僧）,1
寒食宿先天寺无可上人房,1
暮冬书怀呈友人（一作喻凫诗）,1
赠江南僧,1
送姚合员外赴金州,1
送江阴霍明府之任,1
送友及第归浙东,1
过黄州作,1
别从兄郜,1
寄江陵王少府,1
题睦州乌龙山禅居,1
寄杭州于郎中,1
寄灵武胡常侍,1
上张舍人,1
题慈溪张丞壁,1
赠邻居袁明府,1
孙氏林亭,1
漳州阳亭言事寄于使君,1
别胡中丞,1
游张公洞寄陶校书,1
题睦州郡中千峰榭,1
登新城县楼赠蔡明府,1
和于中丞登扶风亭,1
赠信州高员外,1
漳州于使君罢郡如之任漳南去上国二十四州…亲故,1
送弟子伍秀才赴举,1
贻高谠,1
题长洲陈明府小亭,1
送朱二十赴涟水,1
德政上睦州胡中丞,1
袁明府以家酝寄余余以山梅答赠非唯四韵兼亦双关,1
上杭州姚郎中,1
送叶秀才赴举兼呈吕少监,1
自缙云赴郡溪流百里轻棹一发曾不崇朝…段郎中,1
胡中丞早梅,1
观项信水墨,1
书桃花坞周处士壁,1
题桐庐谢逸人江居,1
叙雪寄喻凫,1
叙雪寄喻凫（一作杜荀鹤）,1
哭秘书姚少监,1
送人宰永泰,1
旅次洋州寓居郝氏林亭,1
茅山赠洪拾遗,1
睦州吕郎中郡中环溪亭,1
赠华阴隐者,1
上杭州杜中丞,1
赠处州段郎中,1
书法华寺上方禅壁,1
书吴道隐林亭,1
陪王大夫泛湖,1
赠会稽张少府,1
送郑台处士归绛岩,1
因话天台胜异仍送罗道士,1
哭喻凫先辈,1
湖北有茅斋湖西有松岛轻棹往返颇谐素心因成四韵,1
鉴湖西岛言事,1
赠萧山彭少府,1
赠式上人,1
赠钱塘湖上唐处士,1
题陶详校书阳羡隐居,1
秋晚林中寄宾幕,1
与乡人鉴休上人别,1
送王霖赴举,1
思越中旧游寄友,1
陪胡中丞泛湖,1
叙雪献员外,1
王将军,1
阳亭言事献漳州于使君,1
海石榴,1
嘉兴许明府,1
再题路支使南亭,1
哭江西处士陈陶,1
越中言事二首（咸通八年琅琊公到任后作）,1
题龙瑞观兼呈徐尊师,1
送陈秀才将游霅上便议北归,1
送吴彦融赴举,1
同萧山陈长官县楼登望,1
送何道者,1
酬将作于少监,1
雪中寄殷道士,1
宋从事,1
出山寄苏从事,1
送杭州李员外,1
赠李支使,1
卢卓山人画水,1
题宝林山禅院,1
题越州袁秀才林亭,1
题龟山穆上人院,1
赠美人四首,1
听段处士弹琴,1
初归镜中寄陈端公,1
再题龙泉寺上方,1
于秀才小池,1
叙钱塘异胜,1
赠中岩王处士,1
初归故里献侯郎中,1
归睦州中路寄侯郎中,1
送永嘉王令之任二首,1
盐官王长官新创瑞隐亭,1
李户曹小妓天得善击越器以成曲章,1
岁晚言事寄乡中亲友,1
赠孙百篇,1
赠夏侯评事,1
送郑端公,1
题故人废宅二首,1
寄于少监,1
和剡县陈明府登县楼,1
项洙处士画水墨钓台,1
赠天台叶尊师,1
寄台州孙从事百篇（登第初授华亭尉）,1
送睦州侯郎中赴阙,1
朱秀才庭际蔷薇,1
登龙瑞观北岩,1
送婺州许录事,1
题龙泉寺绝顶,1
赠上虞胡少府百篇,1
上郑员外,1
桐庐江阁,1
题澄圣塔院上方,1
僧院小泉井,1
过姚监故居（一作经陆补阙故居）,1
陪李郎中夜宴,1
狂寇后上刘尚书,1
尚书新创敌楼二首,1
赠李郢端公,1
送孙百篇游天台,1
陆山人画水,1
郭中山居,1
雪中寄李知诲判官,1
途中言事寄居远上人,1
雪中寄薛郎中,1
题盛令新亭,1
赠郑仁规,1
送缙陵王少府赴举,1
路入剡中作,1
东山瀑布,1
水墨松石,1
献浙东王大夫二首,1
越州使院竹,1
题赠李校书,1
送王侍郎浙东入朝,1
赠黄处士,1
献王大夫二首,1
赠五牙山人洗修白,1
处州献卢员外,1
石门瀑布,1
题仙岩瀑布呈陈明府,1
赠山阴崔明府,1
山井,1
贼退后赠刘将军,1
感时三首,1
赠进士章碣,1
与桐庐郑明府,1
谢王大夫奏表,1
送道人归旧岩,1
送钱特卿赴职天台,1
题新竹,1
哭王大夫,1
赠乾素上人,1
题应天寺上方兼呈谦上人,1
题法华寺绝顶禅家壁,1
上越州杨严中丞,1
题松江驿,1
思桐庐旧居便送鉴上人,1
宁国寺（新城县）,1
山中寄吴磻十韵,1
嘉兴县内池阁,1
镜湖西岛言事寄陶校书,1
赠赵崇侍御（一作赠赵常六韵）,1
叙龙瑞观胜异寄于尊师,1
侯郎中新置西湖,1
许员外新阳别业,1
李侍御上虞别业,1
题悬溜岩隐者居,1
山中言事八韵寄李支使,1
山中言事寄赠苏判官,1
献王大夫,1
浅井,1
与徐温话别,1
出东阳道中作,1
酬孙发,1
送乡中故人,1
思江南,1
题宝林寺禅者壁（山名飞来峰）,1
过李群玉故居,1
题玉笥山强处士,1
经旷禅师旧院,1
江南闻新曲,1
经故侯郎中旧居,1
越中逢孙百篇,1
寄谢麟,1
与长洲陈子美长官,1
新安殷明府家乐方响,1
别殷明府,1
送水墨项处士归天台,1
赠会稽杨长官,1
赠申长官,1
将归湖上留别陈宰,1
贻亮上人,1
贻曦上人,1
书原上鲍处士屋壁,1
别孙蜀,1
赠江上老人,1
赠东溪贫道,1
咏花,1
路入金州江中作,1
夜会郑氏昆季林亭,1
题黄山人庭前孤桂,1
题天柱观鱼尊师旧院,1
东阳道中作（一作寒食日）,1
题画建溪图,1
蜀中,1
衢州别李秀才,1
题君山,1
题严子陵祠二首（后首一作杜荀鹤诗）,1
岁仗,1
秋夕寄友人,1
冬夕江上言事五首,1
春日宿崇贤里,1
自蜀入关,1
旧侯家,1
宿武安山有怀,1
谒宁祠,1
帝里,1
新安城,1
流水,1
春晚渡河有怀,1
春望梁石头城,1
早发宜陵即事,1
赠东川梓桐县韦德孙长官,1
题水帘洞,1
野花,1
山阳贻友人,1
长安惜春,1
谢友人遗华阳巾,1
留题张逸人草堂（一作杜牧诗）,1
钟陵崔大夫罢镇攀随再经匡庐寺宿,1
留献彭门郭常侍,1
洛水,1
趁职单于留别阙下知己,1
落第书怀寄友人,1
鹦鹉咏,1
题沧浪峡,1
秋日怀江上友人,1
题笙,1
长安春夕旅怀,1
冬日旅怀,1
春夕寄友人时有与歌者南北,1
春夜赤水驿旅怀,1
春山山馆旅怀,1
春过白遥岭,1
别夜,1
费拾遗书堂,1
溪上春望,1
献池州庾员外,1
冬日寄献庾员外,1
钓翁（一作郑谷诗）,1
闻友人入越幕因以诗赠,1
览陈丕卷,1
巴南旅舍言怀,1
仆射陂晚望,1
秋日留题蒋亭,1
雁二首,1
萤二首,1
出都门,1
宫中二首,1
望仙,1
鸡冠花,1
渡江有感,1
题终南山僧堂,1
大散岭,1
黄河晓渡,1
温泉,1
叹别,1
水帘,1
赏春（一作芳草，一作春游郁然有怀赋）,1
叹平泉（一作伤平泉庄）,1
长安春雨,1
驾蜀回,1
吴王古宫井二首,1
江帆,1
为人感赠,1
春江恨别,1
叹流水二首,1
落第东归,1
镜,1
南行,1
春日偶题城南韦曲,1
上东川顾尚书,1
灞上感别,1
春日与友人话别,1
巴南旅泊,1
河上逢友人,1
偶题离亭,1
夏晚望嵩亭有怀,1
伤侯第,1
春日过寿安山馆,1
吴门再逢方干处士,1
秋日留别义初上人,1
夏日宿灵岩寺宗公院,1
冬日庙中书事呈栖白上人,1
夏日题远公北阁,1
秋蝶二首,1
秋别,1
共友人看花,1
行次,1
凤州北楼,1
曲江春感（一题作归五湖）,1
皇陂,1
寄郑补阙,1
西京崇德里居,1
投所思,1
经张舍人旧居（一题作河中经故翰林张舍人所居）,1
雒城作,1
姑苏城南湖陪曹使君游,1
秋日有寄姑苏曹使君,1
送章碣赴举,1
往年进士赵能卿尝话金庭胜事，见示叙,1
得宣州窦尚书书因投寄二首,1
暇日有寄姑苏曹使君兼呈张郎中郡中宾僚,1
寄右省王谏议,1
始皇陵,1
送沈先辈归送上嘉礼（一作送沈光及第后东归兼赴嘉礼）,1
春日叶秀才曲江,1
西京道德里,1
忆夏口,1
武牢关,1
途中献晋州孟中丞,1
春晚寄钟尚书,1
秋晓寄友人,1
秋日有酬（一作寄王师范）,1
送魏校书兼呈曹使君,1
浮云,1
香,1
邺城,1
送臧濆下第谒窦鄜州,1
清明日曲江怀友,1
送郑州严员外,1
孙员外赴阙后重到三衢,1
衡阳泊木居士庙下作（一题作题木居士庙）,1
钟陵见杨秀才（一题作见进士杨寻）,1
自湘川东下立春泊夏口阻风登孙权城,1
春日忆湖南旧游寄卢校书,1
贺淮南节度卢员外赐绯,1
春日独游禅智寺,1
和淮南李司空同转运员外（一作同转运卢员外赐绯）,1
后土庙,1
金陵夜泊,1
上江州陈员外,1
广陵开元寺阁上作,1
上鄂州韦尚书,1
早春巴陵道中,1
广陵秋日酬进士臧濆见寄,1
淮南送李司空朝觐,1
秋日禅智寺见裴郎中题名寄韦瞻,1
广陵春日忆池阳有寄,1
春中湘中题岳麓寺僧舍,1
出试后投所知,1
湘南春日怀古,1
江州望庐山,1
金陵寄窦尚书,1
清溪江令公宅,1
郑州献卢舍人（时本官王令公收复两京后）,1
别池阳所居,1
送内使周大夫自杭州朝贡,1
酬黄从事怀旧见寄,1
绣,1
白角篦,1
钱尚父生日,1
寄前户部陆郎中,1
登瓦棺寺阁,1
九华山费征君所居,1
途中寄怀,1
京口见李侍郎,1
秋日酬张特玄,1
登高咏菊尽（一作李山甫诗）,1
登夏州城楼,1
水边偶题,1
故洛阳公镇大梁时隐得游门下今之经历事往…以伤以谢,1
杜陵秋思,1
隐尝在江陵忝故中令白公叨蒙知遇…遂成长句,1
夜泊毗陵无锡县有寄,1
重过随州故兵部李侍郎恩知因抒长句,1
商於驿楼东望有感,1
寄南城韦逸人,1
淮南高骈所造迎仙楼,1
和禅月大师见赠,1
谒文宣王庙,1
代文宣王答,1
重送朗州张员外,1
广陵秋夜读进士常修三篇因题,1
逼试投所知,1
汉江上作,1
秋夜寄进士顾荣,1
寄渭北徐从事,1
徐寇南逼感事献江南知己次韵,1
寄三衢孙员外,1
淮南送卢端公归台,1
炀帝陵,1
孟浩然墓,1
秦纪,1
宿荆州江陵驿,1
抚州别阮兵曹,1
新安投所知,1
江边有寄,1
送友人归夷门,1
湘中见进士乔诩,1
上霅川裴郎中,1
钱塘江潮,1
送人赴职任褒中,1
临川投穆中丞,1
早春送张坤归大梁（一题作早春送大梁卢从事）,1
东归途中作,1
送进士臧濆下第后归池州,1
湘中赠范郧,1
寄张侍郎,1
渚宫秋思,1
闲居早秋,1
建康,1
送舒州宿松县傅少府（一题作送宿松傅少府）,1
经故洛阳城,1
夏州胡常侍,1
寄进士卢休,1
赠先辈令狐补阙,1
送秦州从事,1
湖州裴郎中赴阙后投简寄友生,1
秋日泊平望驿寄太常裴郎中,1
西塞山（在武昌界，孙吴以之为西塞）,1
秋日汴河客舍酬友人（一作汴州客舍有酬）,1
广陵李仆射借示近诗因投献,1
三衢哭孙员外,1
箧中得故王郎中书,1
王濬墓,1
京中晚望,1
寄窦泽处士二首,1
省试秋风生桂枝,1
思故人,1
寄陆龟蒙（李相公在淮南征陆龟蒙诗）,1
题方干诗,1
寄制诰李舍人,1
秋日怀孟夷庚,1
送李右丞分司,1
郴江迁客,1
秋日寄狄补阙,1
寄易定公乘亿侍郎,1
寄大理徐郎中（一本大理下有寺字）,1
寄苏拾遗（拾遗，许公之后，今犹居开元中旧第）,1
寄许融（一题作与于韫玉话别）,1
寄礼部郑员外,1
寄虔州薛大夫,1
寒食日早出城东,1
秋日怀贾随进士,1
乱后逢友人,1
残花（一作杨发诗）,1
秋日富春江行,1
寄侯博士,1
送沈光侍御赴职闽中,1
寄袁皓侍郎,1
寄金吾李荪常侍,1
商於驿与于蕴玉话别,1
封禅寺居,1
投寄韦右丞,1
期徐道者不至,1
岁除夜,1
旅梦,1
秋寄张坤,1
伤华发,1
九江早秋,1
秋居有寄,1
堠子,1
初夏寄顾绍宗,1
寄第五尊师,1
寄西华黄炼师,1
所思（一作西上）,1
送支使萧中丞赴阙,1
送人归湘中兼寄旧知,1
暇日感怀因寄同院吴蜕拾遗,1
偶兴,1
题凿石山僧院,1
圉城偶作,1
乌程,1
送杨炼师却归贞浩岩,1
暇日投钱尚父,1
览晋史（张翰思吴中鲈鲙莼羹）,1
感别元帅尚父（一作病中上钱尚父）,1
尚父偶建小楼，特摛丽藻绝句不敢称扬三首,1
题玄同先生草堂三首,1
城西作,1
冬暮城西晚眺,1
秋霁后,1
茅斋,1
使者,1
途中逢刘知远,1
遁迹,1
秦中富人,1
思归行（一作于濆诗）,1
即事中元甲子（一作韦庄诗）,1
魏城逢故人（一题作绵谷回寄蔡氏昆仲）,1
游江夏口,1
黄鹤驿寓题,1
安陆赠徐砺,1
寄钟常侍,1
魏博罗令公附卷有回,1
寄处默师,1
病中上钱尚父,1
送梅处士归宁国,1
经故友所居（一题上有琼华观三字）,1
大梁从事居汜水（一题作赠卢从事）,1
杜处士新居,1
绝境,1
雪中怀友人,1
姑苏真娘墓,1
灵山寺,1
倚棹,1
秋夕对月,1
寄征士魏员外,1
宿彭蠡馆,1
早秋宿叶堕所居,1
春居,1
轻飙,1
陕西晚思,1
除夜寄张达,1
寄酬邺王罗令公五首（前三首一作感德叙怀寄上罗邺王）,1
春日投钱塘元帅尚父二首,1
钱塘府亭,1
野狐泉,1
宿纪南驿,1
赠无相禅师,1
江夏酬高崇节,1
莺声,1
仿玉台体,1
夜泊义兴戏呈邑宰,1
经耒阳杜工部墓,1
题袁溪张逸人所居,1
升平公主旧第,1
寄黔中王从事,1
关亭春望,1
寄徐济进士,1
寄韦赡,1
霅溪晚泊寄裴庶子,1
送姚安之赴任秋浦,1
寄乔逸人,1
塞外,1
裴庶子除太仆卿因贺,1
中元夜泊淮口,1
寄池州郑员外,1
送溪州使君,1
送霅川郑员外,1
酬寄右司李员外,1
莲塘驿,1
甘露寺火后,1
春日登上元石头故城,1
送宣武徐巡官,1
冬暮寄裴郎中,1
中元甲子以辛丑驾幸蜀四首（第五首一作偶怀）,1
题润州妙善前石羊,1
登宛陵条风楼寄窦常侍,1
甘露寺看雪上周相公,1
寄京阙陆郎中昆仲,1
偶题（一作嘲钟陵妓云英）,1
董仲舒,1
献尚父大王,1
帘二首,1
送顾云下第,1
村桥,1
送刘校书之新安寄吴常侍,1
官池秋夕,1
奉使宛陵别二三从事,1
金陵思古,1
送王使君赴苏台,1
忆九华,1
送裴饶归会稽,1
送程尊师之晋陵,1
吴门晚泊寄句曲道友,1
贵池晓望,1
寄崔庆孙,1
酬章处士见寄,1
送丁明府赴紫溪任,1
寄前宣州窦常侍,1
秦望山僧院,1
送光禄崔卿赴阙,1
寄程尊师,1
定远楼,1
送程尊师东游有寄,1
江亭别裴饶,1
江南寄所知周仆射,1
钱唐见芮逢,1
江都,1
湖上岁暮感怀有寄友人,1
送张绾游钟陵,1
送z6光大师（师以草书应制）,1
息夫人庙,1
漂母冢,1
扇上画牡丹,1
京中正月七日立春,1
严陵滩,1
虚白堂前牡丹相传云太傅手植在钱塘,1
县斋秋晚酬友人朱瓒见寄,1
第五将军于馀杭天柱宫入道因题寄,1
寄无相禅师,1
秋日有寄,1
送前南昌崔令替任映摄新城县（一作崔令映替任）,1
下第作,1
丁亥岁作（中元甲子）,1
重过三衢哭孙员外,1
